material_id,cif,formula,e_hull
10992901526,"# generated using pymatgen
data_LiMg6Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.93983700
_cell_length_b   5.93983748
_cell_length_c   4.89683500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000291
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg6Ni
_chemical_formula_sum   'Li1 Mg6 Ni1'
_cell_volume   149.62190475
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33333300  0.16666700  0.75000000  1
  Mg  Mg1  1  0.16666700  0.83333300  0.25000000  1
  Mg  Mg2  1  0.66666700  0.33333300  0.25000000  1
  Mg  Mg3  1  0.66666700  0.83333300  0.25000000  1
  Mg  Mg4  1  0.33333300  0.66666700  0.75000000  1
  Mg  Mg5  1  0.83333300  0.16666700  0.75000000  1
  Mg  Mg6  1  0.83333300  0.66666700  0.75000000  1
  Ni  Ni7  1  0.16666700  0.33333300  0.25000000  1
",LiMg6Ni,0.15269783437500006
10992901216,"# generated using pymatgen
data_LiMg6Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04750530
_cell_length_b   6.04750530
_cell_length_c   4.95641800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   118.51042091
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg6Ni
_chemical_formula_sum   'Li1 Mg6 Ni1'
_cell_volume   159.28542901
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.16994600  0.83005400  0.00000000  1
  Mg  Mg1  1  0.84424500  0.66662100  0.50000000  1
  Mg  Mg2  1  0.33337900  0.15575500  0.50000000  1
  Mg  Mg3  1  0.83559900  0.16440100  0.50000000  1
  Mg  Mg4  1  0.64295500  0.82811400  0.00000000  1
  Mg  Mg5  1  0.17188600  0.35704500  0.00000000  1
  Mg  Mg6  1  0.66382800  0.33617200  0.00000000  1
  Ni  Ni7  1  0.33816200  0.66183800  0.50000000  1
",LiMg6Ni,0.12162310937499976
110530028.6,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.78761821
_cell_length_b   7.88197018
_cell_length_c   9.87880749
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.95681365
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   528.20606371
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80928324  0.21491349  0.99344834  1
  Tl  Tl1  1  0.19071676  0.71491349  0.00655166  1
  Sb  Sb2  1  0.68566462  0.50714041  0.51926502  1
  Sb  Sb3  1  0.31433538  0.00714041  0.48073498  1
  P  P4  1  0.70323241  0.70217675  0.80339883  1
  P  P5  1  0.29676759  0.20217675  0.19660117  1
  P  P6  1  0.80302991  0.91964488  0.67236731  1
  P  P7  1  0.19697009  0.41964488  0.32763269  1
  S  S8  1  0.58947733  0.10627354  0.67122996  1
  S  S9  1  0.41052267  0.60627354  0.32877004  1
  S  S10  1  0.90837447  0.51998226  0.76773613  1
  S  S11  1  0.09162553  0.01998226  0.23226387  1
  S  S12  1  0.82584533  0.80598408  0.48236782  1
  S  S13  1  0.17415467  0.30598408  0.51763218  1
  S  S14  1  0.45060580  0.62651598  0.69621465  1
  S  S15  1  0.54939420  0.12651598  0.30378535  1
  S  S16  1  0.93812815  0.50709760  0.25305123  1
  S  S17  1  0.06187185  0.00709760  0.74694877  1
  S  S18  1  0.67416613  0.78128101  0.99115618  1
  S  S19  1  0.32583387  0.28128101  0.00884382  1
",TlSb(PS3)2,0.002869861499999793
110530029.0,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.78972961
_cell_length_b   7.87704356
_cell_length_c   9.88463634
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.92056304
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   528.36299126
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80921708  0.21499911  0.99353249  1
  Tl  Tl1  1  0.19078292  0.71499911  0.00646751  1
  Sb  Sb2  1  0.68583598  0.50748435  0.51920004  1
  Sb  Sb3  1  0.31416402  0.00748435  0.48079996  1
  P  P4  1  0.70337533  0.70225249  0.80353785  1
  P  P5  1  0.29662467  0.20225249  0.19646215  1
  P  P6  1  0.80306991  0.91998291  0.67244466  1
  P  P7  1  0.19693009  0.41998291  0.32755534  1
  S  S8  1  0.58963252  0.10607945  0.67124870  1
  S  S9  1  0.41036748  0.60607945  0.32875130  1
  S  S10  1  0.90812425  0.51995408  0.76762793  1
  S  S11  1  0.09187575  0.01995408  0.23237207  1
  S  S12  1  0.82572676  0.80562231  0.48263441  1
  S  S13  1  0.17427324  0.30562231  0.51736559  1
  S  S14  1  0.45063355  0.62625028  0.69618904  1
  S  S15  1  0.54936645  0.12625028  0.30381096  1
  S  S16  1  0.93807626  0.50716948  0.25309965  1
  S  S17  1  0.06192374  0.00716948  0.74690035  1
  S  S18  1  0.67420130  0.78121553  0.99124064  1
  S  S19  1  0.32579870  0.28121553  0.00875936  1
",TlSb(PS3)2,0.0029021469999994665
110530031.3,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.79315465
_cell_length_b   7.86905504
_cell_length_c   9.89408999
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.86185216
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   528.61636325
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80910977  0.21513809  0.99366884  1
  Tl  Tl1  1  0.19089023  0.71513809  0.00633116  1
  Sb  Sb2  1  0.68611378  0.50804263  0.51909467  1
  Sb  Sb3  1  0.31388622  0.00804263  0.48090533  1
  P  P4  1  0.70360678  0.70237543  0.80376296  1
  P  P5  1  0.29639322  0.20237543  0.19623704  1
  P  P6  1  0.80313464  0.92053157  0.67256995  1
  P  P7  1  0.19686536  0.42053157  0.32743005  1
  S  S8  1  0.58988400  0.10576442  0.67127896  1
  S  S9  1  0.41011600  0.60576442  0.32872104  1
  S  S10  1  0.90771885  0.51990835  0.76745278  1
  S  S11  1  0.09228115  0.01990835  0.23254722  1
  S  S12  1  0.82553427  0.80503509  0.48306634  1
  S  S13  1  0.17446573  0.30503509  0.51693366  1
  S  S14  1  0.45067854  0.62581900  0.69614754  1
  S  S15  1  0.54932146  0.12581900  0.30385246  1
  S  S16  1  0.93799210  0.50728616  0.25317813  1
  S  S17  1  0.06200790  0.00728616  0.74682187  1
  S  S18  1  0.67425819  0.78110925  0.99137744  1
  S  S19  1  0.32574181  0.28110925  0.00862256  1
",TlSb(PS3)2,0.0031333289999997405
110530039.7,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.78638618
_cell_length_b   7.86321875
_cell_length_c   9.88708547
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.80549039
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   527.34102001
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80905888  0.21523463  0.99373457  1
  Tl  Tl1  1  0.19094112  0.71523463  0.00626543  1
  Sb  Sb2  1  0.68610455  0.50720513  0.51893439  1
  Sb  Sb3  1  0.31389545  0.00720513  0.48106561  1
  P  P4  1  0.70359971  0.70259964  0.80365567  1
  P  P5  1  0.29640029  0.20259964  0.19634433  1
  P  P6  1  0.80342107  0.92069804  0.67303392  1
  P  P7  1  0.19657893  0.42069804  0.32696608  1
  S  S8  1  0.58981770  0.10611345  0.67157801  1
  S  S9  1  0.41018230  0.60611345  0.32842199  1
  S  S10  1  0.90773656  0.51968997  0.76753680  1
  S  S11  1  0.09226344  0.01968997  0.23246320  1
  S  S12  1  0.82581643  0.80538978  0.48318575  1
  S  S13  1  0.17418357  0.30538978  0.51681425  1
  S  S14  1  0.45053809  0.62556233  0.69654285  1
  S  S15  1  0.54946191  0.12556233  0.30345715  1
  S  S16  1  0.93773848  0.50746337  0.25303432  1
  S  S17  1  0.06226152  0.00746337  0.74696568  1
  S  S18  1  0.67430427  0.78105366  -0.00835422  1
  S  S19  1  0.32569573  0.28105366  0.00835422  1
",TlSb(PS3)2,0.0039742714999997375
110530044.2,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.77116355
_cell_length_b   7.85008755
_cell_length_c   9.87133476
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.67832905
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   524.47807255
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80894391  0.21545221  0.99388276  1
  Tl  Tl1  1  0.19105609  0.71545221  0.00611724  1
  Sb  Sb2  1  0.68608433  0.50531767  0.51857320  1
  Sb  Sb3  1  0.31391567  0.00531767  0.48142680  1
  P  P4  1  0.70358417  0.70310493  0.80341391  1
  P  P5  1  0.29641583  0.20310493  0.19658609  1
  P  P6  1  0.80406525  0.92107321  0.67407895  1
  P  P7  1  0.19593475  0.42107321  0.32592105  1
  S  S8  1  0.58966708  0.10690006  0.67225201  1
  S  S9  1  0.41033292  0.60690006  0.32774799  1
  S  S10  1  0.90777618  0.51919781  0.76772609  1
  S  S11  1  0.09222382  0.01919781  0.23227391  1
  S  S12  1  0.82645225  0.80618913  0.48345435  1
  S  S13  1  0.17354775  0.30618913  0.51654565  1
  S  S14  1  0.45021992  0.62498386  0.69743389  1
  S  S15  1  0.54978008  0.12498386  0.30256611  1
  S  S16  1  0.93716710  0.50786274  0.25271068  1
  S  S17  1  0.06283290  0.00786274  0.74728932  1
  S  S18  1  0.67440718  0.78092838  -0.00774963  1
  S  S19  1  0.32559282  0.28092838  0.00774963  1
",TlSb(PS3)2,0.004428597500000464
110530044.7,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.76349577
_cell_length_b   7.84146975
_cell_length_c   9.85552932
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.61697950
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   522.48722535
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80887473  0.21554286  0.99394073  1
  Tl  Tl1  1  0.19112527  0.71554286  0.00605927  1
  Sb  Sb2  1  0.68595425  0.50408824  0.51846168  1
  Sb  Sb3  1  0.31404575  0.00408824  0.48153832  1
  P  P4  1  0.70339934  0.70289212  0.80381272  1
  P  P5  1  0.29660066  0.20289212  0.19618728  1
  P  P6  1  0.80398209  0.92119590  0.67401135  1
  P  P7  1  0.19601791  0.42119590  0.32598865  1
  S  S8  1  0.58932328  0.10755174  0.67269419  1
  S  S9  1  0.41067672  0.60755174  0.32730581  1
  S  S10  1  0.90804526  0.51895238  0.76779961  1
  S  S11  1  0.09195474  0.01895238  0.23220039  1
  S  S12  1  0.82681721  0.80679438  0.48356288  1
  S  S13  1  0.17318279  0.30679438  0.51643712  1
  S  S14  1  0.44985640  0.62484111  0.69786610  1
  S  S15  1  0.55014360  0.12484111  0.30213390  1
  S  S16  1  0.93623829  0.50821129  0.25220392  1
  S  S17  1  0.06376171  0.00821129  0.74779608  1
  S  S18  1  0.67448442  0.78093999  -0.00761759  1
  S  S19  1  0.32551558  0.28093999  0.00761759  1
",TlSb(PS3)2,0.004473800999999611
110530052.4,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.74907105
_cell_length_b   7.82525174
_cell_length_c   9.82579225
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.50106927
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   518.75325611
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80874411  0.21571381  0.99405024  1
  Tl  Tl1  1  0.19125589  0.71571381  0.00594976  1
  Sb  Sb2  1  0.68570924  0.50176975  0.51825134  1
  Sb  Sb3  1  0.31429076  0.00176975  0.48174866  1
  P  P4  1  0.70304968  0.70249081  0.80456574  1
  P  P5  1  0.29695032  0.20249081  0.19543426  1
  P  P6  1  0.80382545  0.92142726  0.67388386  1
  P  P7  1  0.19617455  0.42142726  0.32611614  1
  S  S8  1  0.58867369  0.10878069  0.67352929  1
  S  S9  1  0.41132631  0.60878069  0.32647071  1
  S  S10  1  0.90855252  0.51848953  0.76793804  1
  S  S11  1  0.09144748  0.01848953  0.23206196  1
  S  S12  1  0.82750518  0.80793578  0.48376724  1
  S  S13  1  0.17249482  0.30793578  0.51623276  1
  S  S14  1  0.44916964  0.62457191  0.69868241  1
  S  S15  1  0.55083036  0.12457191  0.30131759  1
  S  S16  1  0.93448805  0.50886858  0.25124860  1
  S  S17  1  0.06551195  0.00886858  0.74875140  1
  S  S18  1  0.67462972  0.78096188  -0.00736846  1
  S  S19  1  0.32537028  0.28096188  0.00736846  1
",TlSb(PS3)2,0.005248751999999968
110530054.1,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.73145887
_cell_length_b   7.80498449
_cell_length_c   9.81904828
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.51735735
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   515.70141611
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80868429  0.21581543  0.99410537  1
  Tl  Tl1  1  0.19131571  0.71581543  0.00589463  1
  Sb  Sb2  1  0.68554806  0.50053725  0.51818606  1
  Sb  Sb3  1  0.31445194  0.00053725  0.48181394  1
  P  P4  1  0.70295198  0.70134465  0.80481175  1
  P  P5  1  0.29704802  0.20134465  0.19518825  1
  P  P6  1  0.80415225  0.92214026  0.67369856  1
  P  P7  1  0.19584775  0.42214026  0.32630144  1
  S  S8  1  0.58800586  0.10960543  0.67408824  1
  S  S9  1  0.41199414  0.60960543  0.32591176  1
  S  S10  1  0.90914153  0.51819564  0.76786981  1
  S  S11  1  0.09085847  0.01819564  0.23213019  1
  S  S12  1  0.82784461  0.80826574  0.48340738  1
  S  S13  1  0.17215539  0.30826574  0.51659262  1
  S  S14  1  0.44837300  0.62451022  0.69898423  1
  S  S15  1  0.55162700  0.12451022  0.30101577  1
  S  S16  1  0.93368821  0.50910675  0.25058055  1
  S  S17  1  0.06631179  0.00910675  0.74941945  1
  S  S18  1  0.67455562  0.78148863  -0.00640990  1
  S  S19  1  0.32544438  0.28148863  0.00640990  1
",TlSb(PS3)2,0.005419223499999681
110530065.6,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.70628784
_cell_length_b   7.77601850
_cell_length_c   9.80941001
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.54073991
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   511.35831139
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80859850  0.21596122  0.99418424  1
  Tl  Tl1  1  0.19140150  0.71596122  0.00581576  1
  Sb  Sb2  1  0.68531680  0.49876918  0.51809263  1
  Sb  Sb3  1  0.31468320  -0.00123082  0.48190737  1
  P  P4  1  0.70281191  0.69970045  0.80516367  1
  P  P5  1  0.29718809  0.19970045  0.19483633  1
  P  P6  1  0.80462100  0.92316308  0.67343355  1
  P  P7  1  0.19537900  0.42316308  0.32656645  1
  S  S8  1  0.58704801  0.11078853  0.67488772  1
  S  S9  1  0.41295199  0.61078853  0.32511228  1
  S  S10  1  0.90998650  0.51777405  0.76777235  1
  S  S11  1  0.09001350  0.01777405  0.23222765  1
  S  S12  1  0.82833143  0.80873907  0.48289264  1
  S  S13  1  0.17166857  0.30873907  0.51710736  1
  S  S14  1  0.44723026  0.62442174  0.69941582  1
  S  S15  1  0.55276974  0.12442174  0.30058418  1
  S  S16  1  0.93254054  0.50944841  0.24962464  1
  S  S17  1  0.06745946  0.00944841  0.75037536  1
  S  S18  1  0.67444966  0.78224427  -0.00503860  1
  S  S19  1  0.32555034  0.28224427  0.00503860  1
",TlSb(PS3)2,0.006566377499999554
110530069.2,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.68649514
_cell_length_b   7.73904024
_cell_length_c   9.78873154
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.53223007
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   506.35691155
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80851535  0.21604021  0.99423545  1
  Tl  Tl1  1  0.19148465  0.71604021  0.00576455  1
  Sb  Sb2  1  0.68506608  0.49809505  0.51798471  1
  Sb  Sb3  1  0.31493392  -0.00190495  0.48201529  1
  P  P4  1  0.70264549  0.69982353  0.80626575  1
  P  P5  1  0.29735451  0.19982353  0.19373425  1
  P  P6  1  0.80534133  0.92374175  0.67370402  1
  P  P7  1  0.19465867  0.42374175  0.32629598  1
  S  S8  1  0.58585110  0.11174726  0.67533933  1
  S  S9  1  0.41414890  0.61174726  0.32466067  1
  S  S10  1  0.91176496  0.51661344  0.76742538  1
  S  S11  1  0.08823504  0.01661344  0.23257462  1
  S  S12  1  0.82849138  0.80847994  0.48196422  1
  S  S13  1  0.17150862  0.30847994  0.51803578  1
  S  S14  1  0.44543045  0.62410025  0.69919002  1
  S  S15  1  0.55456955  0.12410025  0.30080998  1
  S  S16  1  0.93185342  0.50959424  0.24896124  1
  S  S17  1  0.06814658  0.00959424  0.75103876  1
  S  S18  1  0.67439508  0.78277434  -0.00424421  1
  S  S19  1  0.32560492  0.28277434  0.00424421  1
",TlSb(PS3)2,0.006928029500000044
110530085.1,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.66454228
_cell_length_b   7.69802615
_cell_length_c   9.76579629
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.52274200
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   500.84572932
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80842282  0.21612828  0.99429238  1
  Tl  Tl1  1  0.19157718  0.71612828  0.00570762  1
  Sb  Sb2  1  0.68478709  0.49734336  0.51786474  1
  Sb  Sb3  1  0.31521291  -0.00265664  0.48213526  1
  P  P4  1  0.70246012  0.69996076  0.80749097  1
  P  P5  1  0.29753988  0.19996076  0.19250903  1
  P  P6  1  0.80614285  0.92438698  0.67400468  1
  P  P7  1  0.19385715  0.42438698  0.32599532  1
  S  S8  1  0.58451913  0.11281629  0.67584147  1
  S  S9  1  0.41548087  0.61281629  0.32415853  1
  S  S10  1  0.91374406  0.51531930  0.76703955  1
  S  S11  1  0.08625594  0.01531930  0.23296045  1
  S  S12  1  0.82866952  0.80819099  0.48093205  1
  S  S13  1  0.17133048  0.30819099  0.51906795  1
  S  S14  1  0.44342767  0.62374178  0.69893908  1
  S  S15  1  0.55657233  0.12374178  0.30106092  1
  S  S16  1  0.93108889  0.50975684  0.24822374  1
  S  S17  1  0.06891111  0.00975684  0.75177626  1
  S  S18  1  0.67433422  0.78336540  -0.00336106  1
  S  S19  1  0.32566578  0.28336540  0.00336106  1
",TlSb(PS3)2,0.008510096000000189
1105300108.,"# generated using pymatgen
data_TlSb(PS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.64396824
_cell_length_b   7.63393175
_cell_length_c   9.73430443
_cell_angle_alpha   90.00000000
_cell_angle_beta   91.38926892
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlSb(PS3)2
_chemical_formula_sum   'Tl2 Sb2 P4 S12'
_cell_volume   493.57489766
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.80837471  0.21619170  0.99431167  1
  Tl  Tl1  1  0.19162529  0.71619170  0.00568833  1
  Sb  Sb2  1  0.68427788  0.49795003  0.51811798  1
  Sb  Sb3  1  0.31572212  -0.00204997  0.48188202  1
  P  P4  1  0.70303479  0.70110660  0.80621088  1
  P  P5  1  0.29696521  0.20110660  0.19378912  1
  P  P6  1  0.80459455  0.92280112  0.67451099  1
  P  P7  1  0.19540545  0.42280112  0.32548901  1
  S  S8  1  0.58350172  0.11345703  0.67595029  1
  S  S9  1  0.41649828  0.61345703  0.32404971  1
  S  S10  1  0.91537662  0.51415544  0.76677816  1
  S  S11  1  0.08462338  0.01415544  0.23322184  1
  S  S12  1  0.82848634  0.80754190  0.48024834  1
  S  S13  1  0.17151366  0.30754190  0.51975166  1
  S  S14  1  0.44209065  0.62319820  0.69842222  1
  S  S15  1  0.55790935  0.12319820  0.30157778  1
  S  S16  1  0.92907621  0.51042280  0.24732967  1
  S  S17  1  0.07092379  0.01042280  0.75267033  1
  S  S18  1  0.67411899  0.78418520  -0.00142373  1
  S  S19  1  0.32588101  0.28418520  0.00142373  1
",TlSb(PS3)2,0.010855064500000289
